USER ID,nectar prague,joshua sleep,gallery fiesta,jerome jazz,motif polo,zigzag germany,susan sonar,alamo group,gilbert chicken,history private,pretty pencil,denver giraffe,olympic cosmos,client shake,domino husband,context eric,hamlet orchid,griffin octopus,dallas level,carbon carpet,status tina,nuclear hello,deposit hobby,finland jordan,cubic society,compact album,bank torch,judo taboo,sector matrix,calibre front,gentle visible,soda delta,anvil maestro,digital wisdom,wave baron,peru million,nato kiwi,horse spell,agenda viking,monster erosion,halt comet,clever noise,richard forest,evening cantina,delphi armani,dynamic bonjour,smoke galaxy,local humor,june galileo,academy pepper,dialog inside,sound ibiza,border diet,dragon remark,stock reflex,famous genesis,size africa,ribbon deal,sabrina oregano,admiral price,toronto slang,numeric plasma,quiz mailbox,side kimono,visual fire,climax watch,outside albert,vacuum tourist,axis weekend,snow connect,tribune temple,window pearl,double drink,cliff sherman,nobel road,limbo profile,pretend patriot,helium eternal,jamaica lecture,linda village,wheel berlin,cake visa,algebra small,winter modular,hunter edgar,enjoy reptile,method lotus,spend beatles,billy parlor,ricardo prepare,pandora oval,cabinet state,cecilia raja,memo darwin,enigma recycle,olivia image,world blonde,begin unit,rodeo santana,drum spring
115905,1.882474,0.116088,0.177919,1.444711,0.924599,1.410515,1.845784,0.187442,3.287491,3.002089,1.461107,1.746331,1.926482,0.817127,3.259240,2.960568,2.004882,1.034755,1.875461,2.829325,0.707042,2.122442,2.227112,3.279497,0.516230,0.104379,3.351605,0.914370,0.349403,0.037669,0.663848,0.875457,0.434196,0.857773,0.075367,2.348565,0.109005,2.416109,0.269530,1.520424,1.031603,2.741183,0.484622,1.301977,0.459583,1.377969,1.159794,0.232207,2.506876,3.344726,0.376964,1.115259,1.417181,4.971172,0.771041,3.192368,0.136318,1.794132,1.548965,1.329816,1.292578,1.088470,2.881561,2.735114,1.078320,0.998417,0.461015,2.438339,3.530430,0.895590,3.637136,1.273984,1.335346,1.876678,1.316619,1.576000,0.559193,1.110186,0.213445,1.024410,0.551651,1.452428,2.234205,2.038686,1.599304,2.579856,0.595587,3.002800,0.596517,0.444539,0.578641,0.199970,2.353944,0.205873,1.736887,1.857130,0.606281,1.530497,0.737001,1.003558
115912,2.131197,1.425533,2.758016,0.967259,0.742354,0.295900,3.223125,1.092551,0.639805,1.798675,2.705178,0.236003,1.782620,0.747093,1.190863,0.828904,2.399289,2.920554,0.142843,1.765267,1.846241,3.261631,0.240134,4.126667,1.300782,0.516771,2.589861,1.588287,3.304804,2.536167,1.182143,3.332078,0.627287,1.384563,1.183316,0.107026,4.658471,0.257095,0.756054,4.280517,0.507610,1.203322,3.359732,1.143893,1.575577,0.903057,0.254108,2.768418,1.884405,0.554085,1.689435,0.175136,0.891153,0.985472,1.409485,0.290999,1.025070,0.156487,0.611447,2.730495,0.508417,1.685380,0.308722,0.505791,0.301846,1.172031,2.771801,2.617132,0.239511,0.540171,2.945557,2.237278,0.759007,3.156984,0.700026,1.441307,2.645758,1.898538,1.728545,0.198329,0.809834,0.199766,3.886339,0.585192,0.394741,1.790379,2.345747,2.952772,1.495325,0.002292,4.413655,0.795995,0.500103,3.904060,0.190420,2.685343,1.801548,0.839868,1.215068,0.800478
115920,3.372520,1.915714,2.596208,0.993581,0.569614,0.210249,5.172458,1.400777,0.343525,0.246982,3.511890,1.067753,1.520035,0.052731,0.264687,0.195424,1.209375,0.851522,2.047945,1.690867,2.952153,2.882614,1.052094,3.134373,1.217152,0.911865,2.950662,0.270904,0.794150,2.574769,0.647197,1.754054,0.421562,0.500786,0.380021,1.322319,4.096557,0.127585,0.923506,6.314935,0.081156,2.171524,2.865632,1.289347,2.399915,1.608812,0.207163,1.021407,2.529538,0.373415,2.759764,0.302354,0.226947,0.772896,2.093908,2.502751,0.473581,1.111137,3.528270,1.325176,0.778615,0.197495,0.984949,0.051501,1.110970,2.129951,2.455716,2.282373,1.182093,0.434135,2.176074,1.519371,1.422841,3.597424,1.611477,1.590179,2.929748,1.445157,1.056900,0.403484,0.027465,1.438064,1.537304,1.131304,0.128205,2.440283,1.511577,1.811721,0.729114,0.693979,1.943778,0.511025,1.542966,3.483528,0.460912,1.793157,2.104868,0.794522,1.616643,0.106837
115930,3.242327,1.376792,2.631855,0.107042,0.176149,0.246716,5.002071,0.681383,0.127597,0.427351,2.903451,0.752095,1.822208,0.520067,0.629491,0.202410,1.291312,1.141570,1.626417,2.073618,2.224727,2.978719,0.331706,3.078036,0.231727,1.270950,3.108976,0.109212,1.426523,2.577801,0.660141,1.909048,0.221314,0.769914,0.347894,0.978147,4.110512,0.045545,0.423738,5.494238,0.367916,1.848002,3.103889,1.607395,2.642874,0.879200,0.047954,1.257019,1.655588,0.191782,2.646644,0.687383,0.331503,0.173291,1.374407,1.121418,0.945364,0.313430,2.366135,1.515214,0.331106,0.323635,0.830111,0.438993,0.898191,1.113910,2.628554,2.542435,0.175965,0.831228,2.686913,2.232243,1.403587,3.280008,1.762322,2.275869,2.439684,1.314824,1.163395,0.989081,0.228393,0.582062,2.257072,0.674429,0.503078,2.197067,1.510964,2.130377,0.885240,0.276359,2.785766,0.456077,0.354578,3.369070,0.453156,2.325533,2.183354,0.623969,1.657366,0.059721
115932,0.665919,2.443338,0.793218,0.599340,0.610756,5.914084,0.020973,2.408959,0.337576,0.811227,0.020783,1.326152,0.115916,2.263250,2.015781,1.129183,0.206633,1.233460,1.493155,0.053218,2.712304,2.230843,1.927279,0.191541,2.808223,1.602867,2.194363,1.042002,2.506000,3.401186,1.246680,0.165272,0.499427,0.601368,0.946785,2.010485,2.587489,2.044086,0.984485,1.052668,0.133687,2.595535,1.782983,2.344427,4.663868,0.387180,3.854686,1.128524,0.726208,2.043770,0.191805,2.077437,0.241302,2.137450,1.425818,4.189054,1.881281,1.319738,1.245782,1.248516,0.119652,0.272589,5.675005,0.523437,1.637981,1.860975,0.021228,0.330679,1.926129,1.428682,0.856781,1.107013,1.460654,1.469826,2.248549,0.349556,2.713645,0.055862,1.671314,1.859411,0.730028,0.987710,1.454649,4.598755,2.284167,1.000630,0.656059,1.836593,3.086086,0.286207,1.184838,1.732490,2.257234,1.970036,1.759775,2.357933,1.229214,0.251511,0.085892,1.275721
115933,3.585399,1.646909,2.114923,0.840447,0.337708,0.196625,5.003373,1.628702,0.032290,0.653847,3.532444,1.660235,2.226294,1.094875,0.172151,0.186449,0.174041,0.899802,3.017539,2.470550,2.562933,3.312789,0.142441,2.425851,1.286700,0.629471,2.659665,0.232057,1.824847,3.234996,0.629040,1.146134,0.941143,0.865784,0.244669,0.957983,4.283119,0.539362,0.113870,6.005555,0.463908,2.793361,2.717721,1.370496,3.193229,0.095708,0.614988,1.178969,1.775695,0.924054,4.099489,0.210797,0.703940,1.103989,2.129650,1.207382,0.538160,0.726648,3.095052,0.465095,0.914435,0.827235,1.666337,0.702203,1.860220,1.487610,3.321176,2.262149,0.430368,0.066133,2.180256,2.260818,1.101795,2.923110,1.534702,1.485341,1.770209,0.665100,1.208985,1.432455,0.792130,1.035986,1.451077,1.225362,0.271113,2.428621,0.652837,1.719841,0.756481,0.785032,1.663090,0.471735,1.217517,3.079977,1.061416,1.541014,1.977327,0.871087,1.880836,0.210550
115938,2.812544,1.469223,2.696204,0.198360,0.488123,0.237897,3.636360,0.055759,0.237611,1.049733,2.826829,1.017412,1.207180,0.210834,0.807854,0.399097,1.906148,1.443180,0.549024,1.565439,2.523462,3.608646,0.232832,3.506728,0.590875,0.638617,3.032789,0.682106,2.343664,2.621538,0.639703,2.103577,0.369619,1.402837,0.608395,0.051101,4.388935,0.137227,0.472551,5.416514,0.332441,2.075416,2.583441,1.321246,1.578238,0.646967,0.481612,2.423447,1.827687,0.519801,2.600694,0.359475,0.378043,0.262275,1.648253,0.885554,0.528990,0.953465,1.825850,1.449350,0.235176,0.979023,0.681627,0.590435,0.172649,1.471853,2.712051,2.794969,0.023786,0.821155,2.487543,1.685177,1.410062,3.619390,1.051212,2.060093,1.965523,1.395637,1.368971,0.728613,0.631184,0.319874,3.215983,0.853950,0.085254,1.767376,1.960194,2.479347,0.692534,0.070901,3.655714,0.620619,0.141790,3.649376,0.353231,2.052632,2.354756,0.856645,1.551795,0.021409
115943,1.285434,3.833598,1.770119,2.009754,2.420515,4.894776,0.147475,1.284178,1.325180,1.336256,2.045234,1.489262,1.107416,0.898358,2.696313,1.592639,0.839783,0.505680,1.409169,1.598077,0.911042,0.953542,0.297596,0.114696,1.520615,3.208959,0.760077,2.049424,0.193383,2.982913,0.059005,0.247582,0.879480,0.087147,0.114780,2.511984,2.687109,0.781886,1.213867,0.440781,0.172984,2.191307,0.944108,2.766795,4.520152,0.680846,3.520707,0.124709,1.092479,2.424343,0.373952,1.456207,1.053724,0.836914,0.250552,1.214364,1.343370,0.354958,0.317864,1.863454,1.149293,1.178852,4.326041,0.278938,3.238790,1.138731,0.505481,1.399378,2.368195,1.839576,0.434891,1.140382,2.920081,1.207226,1.683577,0.564102,4.340839,0.315405,2.500365,1.331976,0.888559,0.249810,0.043931,2.773120,1.721869,0.214136,1.144745,1.937333,2.565065,0.658296,1.352035,2.129354,3.552068,1.354776,1.356502,1.454909,2.355027,0.442474,0.082567,0.618920
115945,0.023788,2.633062,0.371772,0.912590,0.886929,5.644261,0.807806,1.397710,0.502505,1.634499,0.760572,1.494506,0.161845,2.727447,1.683171,0.871823,1.008494,0.716815,2.542864,0.128597,2.723580,2.212381,1.470016,0.704605,2.637862,1.803684,1.835494,0.456221,2.618185,4.178952,0.268476,0.110372,0.904848,0.656606,0.704739,2.050774,2.748150,2.771836,0.583399,0.703204,0.064323,2.585684,1.937752,1.997343,4.117442,0.672259,3.509995,1.329529,0.080800,1.709942,1.020723,2.577730,0.152775,1.043485,1.033529,4.289561,1.835207,1.228837,1.089331,0.776298,0.008860,0.476749,5.556774,0.656597,1.083661,2.198804,0.004019,1.028887,2.572127,1.657188,1.108813,1.388190,1.746284,1.935290,1.676770,0.106764,1.898779,0.589709,1.470385,1.777550,0.065409,0.078668,0.491712,4.322228,2.519902,0.468608,0.462304,2.638538,3.201992,0.254915,1.211142,2.335240,2.030421,2.465349,2.014285,2.385448,1.558336,0.289119,0.091281,0.708852
115947,2.625930,0.774073,0.442503,0.001508,1.482798,0.883770,2.835787,2.375278,2.359185,4.099109,2.787913,1.671964,1.997162,0.114347,3.480224,2.578411,2.686197,0.674176,0.458043,3.032667,1.255455,1.861503,2.331213,3.628779,2.192320,0.476159,4.010675,0.876068,0.989680,0.188783,1.698087,0.662491,0.560104,0.156890,1.311082,1.648061,0.457190,1.817915,0.192811,0.800545,1.361866,2.088384,0.671037,1.295810,1.250684,1.876962,1.236671,1.134471,2.592703,3.702520,0.004894,0.948651,0.556826,2.665206,0.608166,1.748757,0.248028,1.942724,0.079743,0.938304,2.187099,0.758293,2.238097,3.398611,1.117353,0.909007,0.188031,2.948759,2.922228,1.125656,4.771736,0.363178,2.164249,1.655376,1.033460,2.417280,0.111618,1.435535,0.866746,0.371663,0.268865,2.130608,0.357767,3.245419,1.182566,2.153510,0.025738,2.659943,0.172304,0.616647,0.175897,0.271833,1.371528,0.001481,2.347541,2.659980,0.629396,0.704314,1.505970,1.566564
115954,3.180645,0.917063,0.586443,0.061046,1.147623,1.784116,3.136701,2.602488,2.711798,4.564865,2.029010,0.916362,2.238311,0.005171,3.687781,2.708124,3.223117,0.098098,0.281343,2.573418,0.945652,1.880630,2.508564,4.563994,2.599825,0.509825,3.461324,1.483421,1.439130,0.938366,1.723093,0.012392,0.624917,0.533989,1.355678,1.434840,0.287375,2.486687,0.941719,0.194624,0.901980,1.600606,0.180688,0.938841,2.144947,1.397390,1.468532,0.747517,1.584594,4.794458,0.964096,1.247225,0.447068,3.083516,0.294720,1.889270,0.196083,1.344450,0.138471,0.418567,2.188663,0.007385,2.365212,3.065236,0.487336,0.901121,0.519290,2.209072,2.638440,1.563279,4.466279,1.310470,1.564955,1.778185,1.028127,1.831067,0.745824,0.995887,0.838547,1.124856,0.641240,2.376271,0.493573,2.572211,1.522517,1.827346,0.204947,2.194539,0.444066,0.284177,0.882819,0.044821,0.572928,0.433208,2.279166,3.085426,0.852277,1.014194,1.006506,1.408133
115964,2.820718,0.270057,0.684144,0.007090,1.705260,1.312828,2.860558,2.196674,3.066031,4.541457,2.128704,1.337569,2.134328,0.152985,3.437863,2.620307,2.990101,0.390811,0.077042,3.106166,1.192539,1.770852,2.338340,4.345833,2.330949,0.101057,3.357467,1.115709,1.279206,0.243635,1.667233,0.144418,0.696898,0.699708,1.142952,1.656676,0.781090,2.164060,0.373145,0.528083,1.461511,1.826758,0.704660,1.074277,1.297763,2.019610,1.233050,0.795549,1.775611,4.076609,0.847412,0.773447,0.876051,2.957560,0.053897,1.413848,0.526976,1.195549,0.629308,0.940774,2.222142,0.047230,2.317506,3.324503,0.690796,0.963263,0.925292,2.230565,2.593842,1.551806,4.085047,1.302915,1.549829,2.257592,1.351805,2.122541,0.612039,1.256368,0.950638,0.734330,0.318877,2.249358,0.381993,2.484615,1.567798,1.613000,0.159041,2.189399,0.125759,0.382218,0.447483,0.284099,1.245544,0.405978,2.134762,2.842070,0.602915,0.809879,1.508581,1.508951
115966,2.873559,0.432372,0.466769,0.459258,1.467845,0.994813,2.111424,1.552210,2.911742,3.568760,2.277321,1.367009,1.966809,0.704029,3.445060,2.415102,2.493299,0.268283,1.244641,3.428643,1.619389,2.324670,1.908227,3.743019,2.078993,0.407354,3.700966,0.734478,1.300276,0.337119,1.728896,0.350727,0.301118,0.092935,1.204809,1.815966,0.172835,1.858737,0.043005,0.926497,1.055471,2.199487,0.497741,0.953284,1.234299,2.485100,1.602093,0.513830,2.784363,3.011766,0.032458,0.499322,0.250193,3.749647,0.705295,0.858876,0.028635,1.828511,0.324228,1.689185,2.066420,1.077000,2.474142,2.819850,1.433860,0.605343,0.260038,2.250987,3.212177,0.950099,4.743076,0.263732,2.243007,1.644741,1.332998,1.878263,0.181709,1.181395,1.187263,0.639587,0.006615,1.955454,1.132926,2.500915,0.976154,1.783754,0.882433,2.750136,0.021236,0.713134,0.393113,0.425150,1.440761,0.263327,2.185246,2.102785,0.497499,1.377099,0.942854,1.025915
115967,2.667961,1.597175,1.915239,0.178490,0.421566,0.757302,4.865308,0.909077,0.359852,0.447632,2.796250,1.126742,2.280949,1.618430,0.349465,0.039869,0.601157,2.084432,1.906358,2.993032,1.580806,3.212563,0.336896,2.526890,0.161335,0.397250,2.594825,0.704050,2.981194,3.298990,0.146872,2.344872,0.892395,0.400619,0.343012,0.787636,4.477284,1.017386,0.519820,4.840588,0.015288,2.467544,3.199197,1.076918,2.262524,0.596249,0.177767,1.944011,1.680411,0.763110,3.375985,0.478564,0.068835,0.033758,1.523514,0.446937,0.861636,0.507566,2.116825,1.025488,0.156964,1.028875,0.895147,0.758290,2.243928,1.237094,2.934089,2.876165,0.469116,0.010781,2.415426,3.029632,1.413454,3.123676,1.346606,1.603463,1.870244,0.565291,1.762963,1.192576,0.742154,0.834190,2.127716,0.251100,0.303115,2.091254,0.447053,2.386290,1.280873,1.158578,1.906805,0.915961,0.541865,2.695811,0.485418,2.159288,2.333529,1.003137,1.033319,0.253718
115973,2.331380,1.079137,2.022557,0.509828,0.827919,0.237525,3.169046,1.166906,0.648934,2.116041,3.008002,0.135839,1.785084,0.398436,1.316033,0.530051,1.936358,2.603833,0.001129,1.927670,1.783322,3.176819,0.529190,4.286753,1.471304,0.692028,2.451493,1.064038,3.526195,2.135839,1.238739,3.001773,0.337589,1.234413,0.954643,0.392856,4.035540,0.150537,0.539372,4.793391,0.246545,1.064309,3.342910,1.728558,1.592039,0.471863,0.076325,2.229017,1.942607,1.100730,2.109671,0.054870,0.854942,0.910079,1.523835,0.303961,1.031985,0.359148,1.016085,2.526175,0.559516,1.730614,0.620669,0.750619,0.238225,0.848691,2.488290,2.696076,0.087286,0.751794,2.789865,2.061814,1.464485,3.612892,1.128885,2.319617,2.219054,0.999369,1.976654,0.353524,0.688604,0.053789,4.506254,0.754859,0.956444,1.785175,2.024526,2.490765,1.499592,0.349142,4.273006,0.773531,0.080947,3.693802,0.607770,2.928632,2.365416,0.674628,1.481233,0.371172
115979,0.457448,3.727158,2.004928,0.866502,2.671057,5.232899,0.204618,2.566280,0.883887,0.875630,1.862106,1.489844,1.092406,0.352686,3.515801,2.131196,0.040353,1.089472,0.974881,2.186091,0.911380,1.707394,0.268069,0.484010,2.525844,2.397018,1.189299,2.549251,0.930652,2.661331,0.508456,0.042572,1.527491,0.800233,0.084987,2.040928,2.314999,0.926779,2.079262,0.694755,0.508960,1.904133,0.394864,2.490266,5.068840,1.139359,3.811743,0.646044,1.952861,3.547169,0.613524,1.141843,0.522862,1.410035,0.296058,1.135231,1.608856,0.596976,0.043316,2.043171,0.418341,2.154525,4.585414,0.651050,3.734008,1.278914,1.024486,1.375083,2.138193,0.860681,0.168915,1.259172,3.322180,0.703867,1.835129,1.006618,4.071961,1.303146,2.418635,0.882175,1.626146,0.718350,0.721721,2.987135,1.738185,0.271976,1.640123,2.021988,2.673501,0.694265,0.437489,1.983879,2.722122,1.321558,0.691643,1.795974,1.725574,0.478761,0.584235,0.008300
115986,0.073831,2.776695,0.845158,1.260538,1.363668,5.153086,0.543080,1.755349,0.314323,1.353405,1.142154,1.610017,0.265708,2.277582,1.603306,1.548899,0.474725,0.670162,2.273389,0.103293,2.046152,1.521284,0.977026,0.095412,2.785044,2.214772,1.553104,0.976274,2.039407,3.673149,0.273344,0.124676,0.090318,0.154399,0.377042,2.472767,2.014540,1.914814,0.574135,0.608850,0.056173,2.451485,1.272633,1.895370,4.215297,0.018928,3.111910,0.942980,1.006003,1.967467,0.332204,2.098375,0.465103,1.371374,1.187514,3.449349,1.523093,0.702080,0.382268,0.876906,0.076166,0.371731,5.149540,0.482492,2.131549,1.657293,0.576675,1.181102,3.209838,0.996777,0.866005,0.984149,2.092276,1.593605,1.562371,0.372688,2.678227,0.164098,1.844990,1.556992,0.446876,0.323127,0.264187,4.267097,1.567438,0.422913,0.289693,1.872659,2.825117,0.019970,1.203632,2.123484,2.429247,1.550933,1.624824,2.557858,1.801464,0.283003,0.230029,0.560661
115990,0.960194,3.592665,0.776799,1.584263,2.422563,5.314877,0.529064,1.779005,0.770085,1.841118,1.437624,1.207708,0.016932,2.199042,2.038119,0.825248,1.047458,0.064510,2.204528,0.707664,1.344321,1.189406,0.904128,0.969580,1.948947,2.715983,1.320510,0.986926,0.425423,3.902255,0.363864,0.187296,0.157591,0.347569,0.326451,2.801625,3.001560,1.611804,1.211360,0.852047,0.475997,2.430855,0.992433,1.764059,4.157729,0.538634,3.362688,0.004269,0.690107,1.958437,0.891649,1.872190,0.616265,0.190124,0.545757,1.696724,1.351733,0.387684,0.656331,1.197659,0.949359,0.341434,4.907147,0.073728,2.202846,1.354617,0.431788,1.100339,2.745239,1.590777,0.932563,0.306833,1.781987,1.489187,1.132944,0.250251,3.585777,0.034746,1.907611,2.201523,0.314504,0.047338,0.476900,3.377419,2.241587,0.247803,0.104443,2.172477,2.423643,0.409539,2.351667,1.596206,3.197407,2.029780,0.954920,1.611508,2.202686,0.235609,0.641689,0.152813
115994,0.143831,3.143866,0.935232,1.390249,1.318079,5.673733,0.280615,1.635520,0.596670,1.838787,0.968389,1.557850,0.128371,2.283918,2.445197,1.100907,0.757690,1.280549,1.409904,0.377034,2.264985,1.603341,1.103108,0.482657,2.544248,2.409345,1.749288,1.207010,1.367272,3.971660,0.366966,0.380457,0.223233,0.337846,0.131966,2.649472,2.436116,2.029988,0.750089,0.306296,0.048826,2.798254,1.580204,2.690893,4.332432,0.032573,3.366045,0.471290,0.529175,1.970260,0.213756,2.076788,1.026359,0.598308,1.143587,3.044896,2.061039,0.697372,0.252359,0.772324,0.544375,0.232293,5.325123,0.023158,2.016064,2.089453,0.561862,0.714451,2.380315,1.454919,0.627741,0.119054,2.031310,1.711292,1.703021,0.542104,3.108337,0.112191,1.705460,1.936526,0.662761,0.593375,0.007150,3.851412,1.613588,0.345443,0.116867,1.823079,3.089744,0.125370,1.582607,2.455470,2.815467,1.880060,1.587321,2.494650,1.876389,0.278565,0.193215,0.558306
115997,2.917911,1.353570,1.616375,0.324227,0.058383,0.468104,5.080666,0.164863,0.532663,0.751306,3.024322,0.892827,1.910708,0.887039,0.055474,0.484846,1.193562,1.608939,1.402657,2.746631,2.482968,3.626674,0.144062,2.953425,0.142997,1.018346,2.912338,0.430280,2.245394,3.359692,0.229672,1.846513,0.338628,0.147428,0.504689,1.087945,4.259979,0.243556,0.223280,5.155417,0.382614,2.546882,3.069939,1.346165,2.905175,0.132651,0.073650,1.781106,1.591222,0.787886,3.468300,0.534121,0.018044,0.400934,1.635722,0.302756,0.616468,0.364395,2.746158,1.311052,0.742222,0.379599,0.724329,0.651933,0.903122,1.102031,2.910446,2.489940,0.805019,0.877495,2.071966,2.510583,1.243705,3.166420,1.570333,2.015876,2.218146,1.108800,1.266408,0.788513,0.098167,0.535950,2.853909,0.397712,0.340677,2.031145,0.866571,1.998911,0.876084,0.672950,1.965710,0.557098,0.788714,3.435703,0.728583,1.620917,2.133090,0.330720,1.441482,0.085719
116000,2.495466,1.515907,2.026348,0.374765,0.713375,0.258641,3.846407,0.732325,0.626527,1.272613,2.224628,0.672389,2.031488,0.041474,1.009262,0.403718,1.264693,1.928526,1.167084,2.108469,2.032981,3.018290,0.061172,3.106107,0.310118,0.541681,2.516271,0.633653,2.334938,2.652052,0.963605,1.917485,0.035004,0.687731,0.524035,0.516295,4.488800,0.341830,0.565942,4.672759,0.172768,1.773542,3.179149,1.686270,2.375373,0.253278,0.048636,2.121445,1.663113,0.482793,2.553655,0.805421,0.067369,0.524506,1.632029,0.232376,1.017764,0.497867,1.507303,1.624608,0.502888,0.760506,0.721731,0.171675,0.515706,0.878257,2.857598,2.533876,0.216252,0.178673,2.717211,2.047714,1.682708,3.213003,1.183016,2.033475,1.997487,1.116459,1.639872,1.365729,0.170963,0.424476,3.164650,0.520540,0.474550,1.613995,1.918266,1.960539,1.202641,0.303442,3.393437,1.120422,0.825149,3.852634,0.531757,2.419178,2.135408,0.778620,1.508027,0.430546
116003,0.802415,3.848095,1.140891,1.898476,2.733341,4.967230,0.340130,1.280530,1.281804,1.655130,1.942539,0.909234,1.025301,1.270051,2.173318,1.685305,1.032833,0.729750,1.991729,1.063337,0.952739,1.370836,0.046535,0.268242,1.450601,2.457146,0.872847,1.477147,0.141090,3.702475,0.773206,0.627183,0.218212,0.155891,0.791085,2.959543,2.638298,1.457919,1.162811,1.120843,0.026009,2.366176,1.188698,1.912337,4.041637,0.425789,3.399434,0.441079,0.740371,2.129629,0.545282,1.873534,1.745087,0.299026,0.207949,0.994389,1.671354,0.203547,0.819558,1.032348,0.903671,0.574132,4.435164,0.038882,2.701996,1.177095,0.705183,1.107773,3.096016,1.746595,0.473351,0.585622,2.690956,1.183384,1.925726,0.519936,4.018435,0.458853,2.217371,1.494121,0.986222,0.435525,0.643673,3.120635,1.740995,0.180930,0.310767,1.829484,2.525846,0.319016,0.758971,2.309350,3.058685,2.087154,0.911522,1.833313,2.140892,0.288966,0.643074,0.244866
116006,1.447514,0.230595,0.505534,1.732924,1.107128,0.844818,0.980501,0.117337,3.867487,2.152626,1.517565,1.756868,2.431085,1.229101,2.536565,2.466869,1.808659,1.956170,2.242512,3.701875,0.822800,2.318880,2.146324,2.926332,0.766113,0.049201,3.464397,0.017375,0.551978,0.622429,0.522691,1.527318,0.175353,1.338274,0.187165,2.283154,0.420889,1.878453,0.435099,1.190342,1.094133,2.978823,0.585236,1.618770,0.519348,2.017434,1.530092,0.128216,2.918565,2.286921,0.869604,0.481786,1.682161,5.077025,0.245611,2.325598,0.084807,1.902858,1.370281,1.746553,0.298087,2.363347,3.365610,3.018043,2.138384,0.878370,0.063469,2.426173,3.377200,0.444144,3.739261,0.280271,1.757779,2.204807,1.326053,1.544138,0.230467,2.434988,0.924133,0.284681,1.166219,1.100533,2.025983,2.459110,0.866744,2.506996,1.323529,2.958784,0.193174,1.200956,1.648177,0.122649,2.061551,0.526650,1.379712,1.740569,0.275041,1.702562,0.729448,1.186818
116016,1.843744,1.123040,2.084499,0.925276,0.997222,0.143931,3.646938,0.488674,0.955735,1.385474,2.319334,0.056741,2.301099,0.112499,0.565476,0.122451,2.050492,2.386948,0.785448,2.387602,1.245527,3.252530,0.280680,3.622570,1.002149,0.421261,2.192624,0.380012,3.701951,2.433418,1.246152,2.579067,0.152682,0.748389,1.545487,0.581367,3.824546,0.244302,0.451626,4.332314,0.004454,0.992713,3.099491,1.623326,1.908918,0.092462,0.441254,2.117067,0.716982,0.599765,2.756636,0.776577,0.746801,1.081485,1.588411,0.971306,0.704782,0.391484,0.718380,1.647686,0.394018,0.045981,0.033435,0.615459,1.421184,1.256095,2.896882,2.377324,0.129063,0.474057,2.233380,3.144980,0.816739,2.782047,1.512433,1.646834,2.223976,1.112517,1.597994,0.981542,0.116493,0.007780,3.765179,0.128834,0.313543,1.256801,1.437122,1.741380,1.625080,0.442344,3.616175,1.268472,0.426811,3.147637,0.030921,2.658322,2.292033,1.063888,1.220166,0.938449
116020,2.341141,1.162724,2.403119,0.547623,0.285974,0.329598,3.771884,1.309961,0.987305,1.283777,2.663780,0.678469,1.625877,0.181436,0.975158,0.691025,1.784393,2.166884,0.808820,1.363016,2.198019,3.005751,0.068539,4.407545,1.031613,1.032382,2.603750,1.124522,2.672895,2.178535,1.021147,2.511920,0.020173,1.167262,1.100504,0.681873,4.424913,0.257920,0.519245,5.189435,0.803787,1.609195,3.362975,1.406769,1.780351,0.426991,0.198545,2.666000,1.790708,0.589651,2.392563,0.110171,0.486201,0.233849,1.820642,0.395555,0.235214,0.717545,1.656857,2.250018,0.481121,0.825477,0.752777,0.079068,0.570233,1.692183,2.767767,2.393411,0.156848,0.678539,2.766988,1.779625,1.230662,3.836191,0.864112,2.131854,2.801120,1.523090,1.631933,0.642827,0.249258,0.285005,3.184643,0.805619,0.358883,1.505089,2.095903,2.337839,0.581010,0.196938,4.164082,1.156400,0.349553,3.751009,0.478926,2.737953,2.587122,0.247051,1.522292,0.309839
116026,1.271470,0.363974,0.736835,1.206065,0.439968,1.300335,1.339991,0.474834,3.335599,2.027100,1.779938,2.192243,1.697886,1.302095,1.995781,2.777960,1.288431,1.830015,3.021636,3.999314,0.730553,2.609071,1.598889,2.997262,0.402418,0.515085,3.882472,0.435131,0.405692,0.157545,0.068900,1.178448,1.232193,2.020969,0.237457,2.627226,0.537153,1.529872,0.583134,1.310400,1.328100,2.617970,0.096776,1.022193,0.233428,2.174169,1.251045,0.010555,2.313065,1.349440,1.168078,0.687945,1.231068,4.791555,0.510714,2.344790,0.350513,1.813462,1.567261,1.787715,0.772452,2.731944,2.410035,2.686955,2.448518,0.828798,0.157918,2.708833,3.346931,0.833859,3.492000,0.163365,1.844952,2.695069,1.546838,2.032449,0.133410,2.170701,0.646875,0.113480,0.961958,0.474233,2.764642,2.517382,1.168227,2.720101,1.782993,3.362056,0.633758,1.094274,1.271798,0.593862,2.488586,0.502466,2.553862,1.992775,0.383504,0.909605,0.894913,1.156510
