,USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
167,101884,0.3184200178356121,8.060380156153368,9.50442689058345,6.0,8.0,5.040674888281765,4.0,3.251660365167756,5.0,5.4240831401411755,8.0,7.055878708355867,3.0,4.575056615604296,2.265070368948484,2.485273657487663,5.942732479420286,1.6103505342617621,6.213924511950498,9.0,1.83761811381112,9.0,4.0,4.0,4.0,1.4640463326367152,2.0,7.864557085967994,1.9831987003800033,8.0,1.0,2.2678587687894667,6.704473226087368,-0.4890168574785556,1.0,2.04382036231392,0.5627526466199927,9.0,1.0,3.5302550557610908,6.0,4.0,8.0,9.448409236197474,0.8567352635264555,5.0,8.082322777088862,1.0,3.071916057870307,6.517010277345737,0.0,7.0,6.906661059769721,7.111374920996639,3.8848976078704216,0.31501501175646274,-0.14539076784765334,2.0,9.0,7.0,3.0,4.0,9.0,9.0,8.0,4.694519742756707,1.0,1.0,6.634598236248788,7.0,8.0,7.183644438634777,0.0,4.0,1.0,9.0,1.0,5.23478192858471,5.0,9.632329152162708,7.849596529998673,6.0,3.3542520814639594,7.141763117941532,0.6515207160328876,0.9111963157096996,1.0,3.0,5.0,8.248406053088933,1.3036730339372837,-0.24302086200535855,2.9071125726147704,6.0,5.0,-0.5558620155941847,-0.05276141180659585,1.0,1.0,8.0
169,101900,5.791711705200357,1.0,10.0,1.6144710716103154,10.0,7.0,6.035054981883336,1.0,1.0,10.0,3.1221822589292456,3.0,1.1000948670813222,0.7224946717733166,1.0,0.4769382795176291,3.0,6.0,8.33355126402618,5.0,1.0,9.0,0.7341159450278623,-2.0880069414029707,1.9968263494618177,0.662924000661249,1.0,10.757558428546991,9.0,8.0,7.8427850076922345,7.0,6.0,1.239115743919413,7.0,10.0,2.566142103729785,4.0,0.0,8.0,2.0,2.556307566761405,0.32667520624486196,5.0,1.8997259431990148,9.0,0.0,4.0,6.0,2.0,4.0,6.4751254563922975,2.0,8.224691377307096,9.324021869009524,2.0381268117603435,7.114371039484829,4.0,3.233565765640004,6.0,6.326872381968879,1.0,4.0,8.0,5.628227090252968,5.0,0.0,4.0,1.0,1.0,5.355865976905807,6.222653080278293,2.386585493146773,4.0,9.008723026288475,7.499791975477118,3.0,1.838188411718525,2.0,4.506640407730909,9.0,8.117106740823997,6.649263403179566,4.614363249208724,6.8116613715029155,2.125420987768481,5.348371999890524,9.0,10.65119414916543,0.4084018141222814,2.0,1.0,6.220019343758599,2.0,9.799082443761803,10.0,8.76947838645383,2.0,4.009614794781217,4.245798418170314
172,101920,2.0,7.942596776963229,4.4084433166297465,7.0,3.759496080624847,4.0,3.3076602619772726,6.098973117349621,6.933237385455835,3.0,6.0,7.811270241436151,6.071006910937887,7.337880175622332,6.0,6.0,5.485065728554529,2.6264201892060077,4.0,6.450558302139868,5.0,4.521493348755862,6.0,8.0,5.284771873944816,5.335326055848823,5.2062232128415635,3.0,3.0,6.0,3.0,3.243545253489035,5.0,4.16041964222732,2.574651275226224,1.5579773300363293,4.0,7.0,6.983250018245849,4.0,6.0,5.0,8.46293266462542,7.541112012821932,4.838368869319468,3.0,7.82819971488989,4.214138459075373,5.0,7.361427919227146,2.167353019578701,6.0,7.069337950759818,4.0,4.0,5.0,2.090075530030285,5.0,7.867143007716659,5.0,3.0,7.0,7.0,6.0811162483969685,6.0,4.0,6.148235382037321,3.0,7.403911718204236,7.432905416606273,6.0,6.0,4.0,5.382022779863432,1.4125730256797926,6.0,3.0,6.0,6.208094737032748,8.0,4.0,2.8942163348862735,4.699833526728552,5.919539255638695,3.0,3.74479481191236,2.287647158692154,3.0,2.0,8.0,4.715905987344384,5.0,4.201678419291711,7.0,3.0,1.0,1.0,5.0,3.196188987548575,6.0
181,101970,7.021677276717416,6.0,2.0,4.827863817310834,2.0671953999202195,5.0,6.0,7.0,4.0,5.0,5.0,3.0469232204908465,6.0,7.251406552086374,7.0,6.579755997693953,5.453023340997405,7.009976426863305,3.9203454262464885,3.6551346105768796,8.0,3.0,7.397809822666143,6.0,6.229762727772693,8.0,7.940494018658596,3.0,5.0,3.5976662932487224,6.0,5.0,5.290034353215189,8.0,7.0,6.0,8.0,3.9910225670521373,9.0,4.349703249541723,5.0,6.0,5.0,4.0,7.0,4.25310815905392,4.017196989792096,6.0,4.0,5.0,8.0,3.0,5.0,4.0,4.0,7.312473118605517,7.1004849077886565,7.269526973510859,3.9149500611937498,4.033375335580498,7.0,5.822954070647565,4.679936993194145,2.173107531060109,3.7512797959749205,6.0,6.0,8.0,5.0,5.0,4.789525970095445,2.0,7.0,6.0,4.723785097300399,1.9300518289905102,8.0,7.0,5.254234896513956,3.0,5.0,4.8974491776258215,4.647803747913045,4.089097994116709,6.0,8.0,7.0,5.0,4.466433007441176,5.596790706315816,7.121996576096667,7.0,5.201578890959045,6.0,4.564863209926403,6.066049982309003,5.475477923347689,7.0,8.0,4.739936118929393
182,101978,0.0,9.0,9.436105396237844,7.0,7.354363113289649,5.0,3.103919841745042,4.067961102189124,4.0,4.7552989110673485,8.171868617313352,7.424969051736982,2.947082295544649,5.638898111391528,2.835446011069977,2.3035353938684446,7.0,0.9979879143453185,6.0,9.703738100553874,2.136890994499098,9.0,6.0,5.6148867137171985,4.0,1.0,2.0,7.1249836033358545,1.0857312001860169,9.0,0.20910243515977625,1.0,5.0,0.0,-0.35716101081303847,1.0,0.0,9.253153828798132,2.760545671981323,2.0,6.362706901625618,5.450333580091272,9.33344309332295,10.452300816213155,1.2584919044249312,2.0,10.0,1.0,2.029189716334104,7.268261877646018,-0.8042713787384652,7.0,8.0,8.0,2.8280135319087885,0.0,-0.7033754154434899,1.0,10.0,7.0,2.4304468767082263,4.0,10.0,10.0,7.8014116243817915,4.0,1.0,0.8315981114979992,6.0,7.6453147950227365,8.302916051568529,6.9729513670977505,0.0,4.0,0.0,9.0,0.1864260098591063,5.978985192651222,4.0,10.0,8.031572106412145,7.0,4.0,8.0,-0.24515626568201715,0.0,1.068023766120459,1.0,5.0597393087521185,10.0,1.0,0.0,2.02369479121824,7.0,5.0,-1.3094629807873543,-1.0771920460597146,1.107270656096229,0.0,9.339911244800772
183,101980,3.0,5.224766818301331,7.0,5.0,6.0,5.0,4.1049178033648674,6.0,5.076685590633554,4.0,5.0,5.444686696453244,5.2420549005935175,5.0,5.0,4.0,6.0,3.74545396794184,5.0,5.982737746356298,5.0,5.018371944406429,4.0721263239127525,6.0,5.0,5.0,5.0,5.1488013199271085,4.0,5.936505213917601,4.0,4.684940150677633,4.0,5.0,2.9953249097046326,4.770705092144327,3.9268492092482754,5.1220097808681535,5.809798616038315,4.533111850286598,5.300682369804265,4.601109455958363,5.0,6.0,5.0,5.0,5.37363551922073,4.049649130649625,5.073696782305221,6.159910746124059,3.495183279772635,6.348706429341381,6.0,5.799853176491963,4.350795137048805,4.0,3.7158259267714624,4.0,6.081455660362125,5.6293159235848265,4.011188506864385,4.0,6.148081494854817,6.402786168368195,5.717152686419433,5.0,4.833246696771795,4.0,5.844158694198111,4.712785836097344,4.0,6.284021855480828,3.5450123873911275,3.9979135917695157,4.609828428764468,4.0,5.0,4.94032012938601,5.235429749568842,6.516901161286694,5.710536927270867,5.5907954796416615,5.0,5.440803521862211,5.0,4.0,5.0,4.272014337727952,4.666556323506823,5.0,4.0,3.370500106107787,5.0,5.4075147301869455,5.0,3.0,4.0,3.0,4.0,5.816112425862548
185,101993,5.0,6.0,4.0,4.626421541459093,4.034448969224789,4.499310697598002,5.0,5.5819638184963,5.0,4.963917111332742,6.130763985105969,5.0,5.970570765195729,6.232146326547592,5.606069477104216,5.0,6.486006698739991,5.0,5.0,5.0,7.0,4.0,5.0,6.0,5.680995186814348,6.257168501163417,7.0,4.0,4.546303428080717,4.311852732260216,5.0,5.0,4.932567906204122,6.019411686007239,4.318347241686309,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.623506795419643,4.789050177006647,6.0,5.045462335595159,5.312507409728992,4.879969821050108,4.0,6.0,6.0,5.352110420607573,5.818419227687937,5.0,4.071914873237043,6.0,5.0,5.0,5.301068273967702,5.0,4.856631922747411,5.0,6.0,4.394157237477938,4.756391579793816,6.0,6.0,6.280908427243026,5.796516102911682,4.7793545996236135,4.460032043141503,4.0,5.626222558723385,5.0,5.0,3.6879068702235003,5.651365376611533,6.0,5.452614283639735,5.609220127828793,5.057679662693273,6.0,4.0,4.998197381764053,5.0,6.0,6.0,4.0,5.0,5.0,5.650843069551611,5.0,5.0,5.176758047737242,4.72716539269818,6.0,4.5638035859595405,5.0,6.0,5.433372890999994
190,102033,6.0,2.233159615396041,10.07684565512608,2.635596374456925,9.743819165723844,7.0,6.0,2.0,1.1162865884633497,9.0,4.48978253537192,4.0,0.9680665823760067,1.4910207032629414,0.46379230593167914,1.0,4.0,4.466640733762081,7.596165208328888,5.965844137978873,1.0,9.125401860412026,1.9115070875209896,0.0,2.0,0.4564373566400182,1.0,10.0,6.929849942489102,8.0,6.0166919045126885,6.0,5.0,0.0,5.0,9.0,1.249580076741828,6.0,-0.8265925352217584,6.149192510295201,2.7297542181344325,3.452831426438963,2.0645329720624632,5.934537629543192,1.0352496113580976,8.0,1.8229763230889042,4.0,5.0,2.4667124416415485,1.0,5.0,2.7425136166009207,8.0,7.931570991648228,1.0,5.384444283512395,4.0,4.0,6.123269941479416,6.0,1.0,5.290510752795127,8.22306779864615,6.0,4.0,1.0,3.0,2.0,2.0,7.0,6.0,1.0,3.498340466935363,7.156036327134252,8.192012626669774,2.0,2.0,2.0,4.0,8.724906132456306,7.0,5.549207664485086,5.222580261338051,5.0,1.4208329202078034,4.274033531095465,7.1274632079428,9.279658613908326,1.0,1.7139683511173214,0.058916361608097836,5.0,2.1771906802832035,8.405680557704502,6.13389774378008,6.91062493263489,3.0,3.0,5.0
191,102041,7.0,2.401505620713653,7.6737799578912265,2.7285087409628868,7.427943607514989,6.0,6.0,3.404116947303989,2.0,8.0,4.812343237848064,2.533062675176261,3.0,3.0,2.715680947215801,3.0,4.0,6.165938317212973,6.693798731435562,5.0,3.5387442222805396,7.0,4.0,1.0,4.0,3.0,3.2896105169227554,8.0,7.0,6.0,6.799816880074922,6.0,5.379227880455564,3.0,5.582835788989796,9.0,3.0,4.0,2.6768416303662472,6.0,4.0,5.0,2.264028263368404,4.05488888247418,3.46176231323478,7.3048189748889945,2.0,4.0,5.0,3.423853791474064,6.0,5.264209328681863,3.3046028972209114,6.0,6.716425360277951,4.0,7.0,4.0,3.0,5.0,6.0,3.0,5.0,6.0,5.0,6.0,1.737576590332177,6.42985786526757,3.0,2.3412883101935655,5.268635635835278,4.3600344092924335,3.0,4.0,7.6445243449223135,5.0,4.731976655443426,5.0,3.27421621929876,3.0,7.630854942217261,7.0,5.147062495881021,4.521154916928764,6.0,3.863079606344454,6.36420184627853,6.736100998644193,8.0,2.341572946758685,4.0,2.1666941166956724,6.0,2.684116496730836,7.572068644908982,8.168591832492023,8.101391581008098,4.0,6.0,5.0
192,102051,2.287499720768851,10.0,1.9656788196375163,9.0,0.43475295155046445,3.097760761767997,4.0,8.704845368085898,8.0,1.0,8.232379385876074,7.177231971173289,8.426645483774847,10.370871637213856,9.0,9.0,6.736461029101691,3.0,2.0,8.0,8.77619576479778,3.306192853730469,8.540310411096087,10.963324774000913,7.497394710331064,8.481553514934664,8.17689352732,0.0,1.0,5.820106351972576,1.277283812385689,2.0646071733651246,6.063244038424382,7.0,2.6427446854635517,-0.16840093382170743,7.0,7.29643651423428,10.0,1.8647531251112275,8.219785236465508,7.130846571400687,10.0,8.024808731214483,7.0,1.0,9.786556893851667,3.6503040899103456,1.9505726002551809,9.0,2.0,5.183734455869278,9.09006447617032,4.161096686184555,1.0,6.045523878384537,0.0,5.0,8.813882978774314,3.941235370042312,3.829507059484189,7.565752895962807,9.0,4.0,6.0,5.665979916219131,8.0,3.881198152860862,9.0,9.405397303026854,6.921030424806395,4.0,5.134967565181617,7.0,0.0,4.315026542792607,4.100539050779868,9.0,7.393786954639873,8.755154995328793,3.829538581411512,2.889626035518216,2.0,6.339770247347655,1.660081186013262,7.0,2.0,0.9298780322704966,0.5397716654149748,10.927392619057331,6.1377489026176075,7.0,3.1236712793984553,9.0,1.0,0.017048988654092437,0.0,5.661973803380838,3.0,7.929204630907214
198,102074,1.0,9.813975848885454,1.0,7.693042840283742,0.1620312648932592,3.0,4.0,8.23289673121058,7.132800303082135,1.0,8.0,6.565534685343677,7.875282229646205,9.0,8.555512725726015,8.0,6.0,3.0,3.0,9.0,8.0,3.599538414164631,9.0,10.0,7.0,8.0,7.706783768863562,0.32448913322172845,0.45226007860051526,7.0,1.0,1.6135305859816897,6.0,5.0,1.4271511400441956,0.0,4.916374899964659,9.0,10.0,1.4918773063836321,8.0,6.949819752876679,10.0,10.0,5.556085187017684,1.0,9.17300081199274,2.0,1.0,8.900984338933709,1.0,5.0,8.787889195082446,4.291531755757778,1.0,5.0,-0.14989419910396146,5.0,10.0,3.996964059374089,3.3563524131626585,6.817435215386781,10.0,6.0,6.0,6.0186689484329765,6.70790818055226,2.8121355947999285,8.0,9.0,6.980768292021505,4.0,3.3048313586391678,6.0,-0.3707767285991828,4.877910452248453,2.0,8.499975958046404,7.0,9.471820275225701,4.0,3.0,3.0,6.41817261286049,0.0,5.0,2.0,0.6891607693662005,0.973155478884237,10.0,5.0,5.0,2.4699067781216053,8.682984108588833,1.002703253515568,-0.5024543443946147,-0.4306849368812714,4.341034214681567,3.0,9.0
201,102093,5.977423793877901,2.518445202211807,5.0,3.291481809624043,4.927641912390011,4.838794072918549,6.0,4.0,4.0,7.05581712792144,5.26665717011256,2.524506372319061,4.8756484259735995,4.453999801924665,4.377247652966764,5.0,5.878833255436304,6.206583114517052,5.892105557731233,3.98934219175797,5.6729477182354255,5.0,6.0,3.0,5.0,5.669981435374735,5.0,5.0584754739167295,6.0,4.0,5.0,6.0,4.902310459904262,6.0,6.0,7.0,6.0,3.88842973527989,4.0,5.519847298729584,4.0,5.0,3.0,3.8099711109393044,6.0,6.5791891384438985,2.790746896164646,5.1173201764373415,5.878252187612524,3.935729034350595,6.062395450609689,5.0,3.880609852453352,5.0,6.044672117544326,5.0,6.417430240211281,5.0,3.575748062237025,5.617963671575973,6.0,4.345165935058138,4.0,4.0,4.0,6.0,3.8844984344719027,7.0,4.024289913042926,2.9231948006467428,4.0,4.27897423245214,5.0,5.0,7.0,3.8340888385865473,6.0,3.882729609799196,4.565724187397052,4.612666132749167,5.369098393282535,6.0,4.687275008969545,5.0,6.666335537596407,6.0,6.346102916636508,5.876091794275125,6.088926102311226,3.017691446227596,5.4632121138882574,4.673717249595748,5.372819654457974,3.0309843678534607,6.437348421304682,7.0,7.0,5.0,5.88169367264349,4.288162684610032
207,102135,8.44373778719685,0.0,8.0,1.641652088135827,9.0,6.241077774508127,6.55175201760452,2.316769004555843,3.0,8.721346775703106,2.0,2.0,3.0,2.0,2.0,2.0,5.062116315072332,7.218079240971016,7.0,1.8456534044173036,3.0,6.0,2.128303456382063,0.5066993944400501,4.0,3.0202558373575994,3.4596905498301394,8.17338518538803,9.172987361508607,2.0,9.0,8.0,3.0,4.877253875928861,7.0,9.0,5.610764362297981,1.5263658693425468,1.0,7.316871423735042,2.3344072656687915,5.0,0.0,1.0,6.0,8.0,0.18079489390531406,7.0,8.0,2.180320489086165,8.39529998435542,5.0,2.0,6.0,8.550094607814124,5.0,10.443794748507907,5.566881237639107,1.0,6.0,6.0,3.0,1.0,4.0,3.0,4.664779315239578,4.0,8.101110442843657,2.223198966770372,0.7727646359903244,2.8639708263283215,5.0,7.0,4.0,9.927924721143548,4.118338043307526,6.703228504590929,1.604539098070705,3.7828251550206167,1.0,5.0,7.094601923993454,6.614161812445119,3.4914049136311145,9.46762548943577,6.0,8.0,8.0,8.0,0.0,5.0,4.063511284832795,7.031245640061019,1.0,8.4834055056433,10.0,10.257583263841292,5.69438745288084,6.998974202889469,2.0
208,102145,5.174991617853875,2.4462944957880297,9.661640327664204,3.084951602649557,9.0,6.0,5.5385122622440495,1.9987331982045116,3.0,8.561900088018456,4.194320335832859,4.0,2.0,2.4235642765109517,1.0,1.6926249872174153,5.035462220528335,4.7873636919752,7.333038813713955,5.113559890321398,1.0,8.0,2.0,0.7448489642656995,2.628591792287703,1.0,1.0,9.441143125115026,7.157889817152286,6.880494828667513,6.0,6.310963883230709,5.0,1.0,4.0,8.0,2.1784504280204224,4.716192106132851,0.0,6.0,4.0,4.0,2.6284892761795207,5.0,2.239563298924439,8.0,2.338690907329894,4.0,5.5600031765438285,3.123593778263067,3.0,6.282229161821337,3.0,7.415673670626787,7.619757220964354,2.0,6.792775968569869,3.0,3.773036018987848,6.0,5.4777419796204745,2.0,4.0,7.604305326439555,6.0,4.386627062252944,0.8816132359564228,4.0,3.2435059387898777,2.6898333691379728,5.591296788481203,7.0,2.0,4.0,8.0,7.53130929019143,3.232872460564571,3.0,3.277367528708605,4.853040589110065,7.962185095992803,7.0,5.9352474485636675,5.083726551275468,6.042831819463749,2.2067560184944823,5.0,7.0,8.0,2.725580739338779,3.0,1.163095079187148,5.5566411506119815,3.0,8.0,6.5313052863066074,7.195868240107551,3.2576751526441425,3.734398540833233,4.454774162386006
212,102157,1.0,8.775889437215312,4.810897487229263,7.219423776186534,3.261120066338058,4.029641942918684,3.1176612232254057,7.0,6.6742222736790575,2.0,7.557568494531401,8.0,6.0,7.8982063311705,6.0,5.701750431573288,6.0,2.0,4.0,8.0,6.0,5.0,6.070595892703078,9.0,6.0,6.0,5.293138975732717,3.0,2.0,7.488067763323202,2.0,2.0,6.021101554528116,3.0,1.0,1.0,3.2122437224240654,7.855832428731915,7.898580836508746,2.5756784742935586,7.0,5.611159972320815,9.224861919221734,9.0,4.0,3.0,8.639447364043578,2.290178819865097,3.0,8.0,0.8855191352105253,6.527165451063417,8.0,5.0,1.6859242432366321,3.0,0.9468506810658773,4.0172879741766305,9.0,5.0,3.0,6.0,9.0,7.279062990232677,6.797242495605633,5.076499569738147,6.0,2.0,7.0,8.0,7.198517253688161,6.484315216679158,2.0,5.0,1.0,6.0,1.8435082578679292,7.0,6.13983706001626,9.0,5.353197307898685,4.0,3.0929244498375636,6.0,1.2443651850770596,3.0085506698290807,1.9103590392271463,1.818406747951876,2.3688135917773945,9.102413005780425,3.855589245393403,4.0,2.9836565948221314,7.836686887264802,2.0,0.0,0.46713197852282373,3.1985275103529074,2.0,8.050708287791158
216,102191,2.919061903579162,6.401603804642719,8.05629636606796,5.0,7.0,5.0,4.589159214354147,3.8897436476657385,4.0,6.1334782672110695,7.0,4.0,4.0,4.0,3.028261728089976,4.0,5.557523790480154,4.0,6.0,7.433511967762821,3.0650047386646118,7.0,5.0,4.0,4.0,3.0,3.0,7.1032479025923125,4.0,7.0,3.0,3.5218296813868033,6.0,0.7297596346192531,3.0,4.267125460594539,2.0,8.0,2.0,4.134448589701599,5.0,4.002057309757778,6.388220113846415,8.0,3.0,5.0,6.0,2.0,4.0,5.0,1.9271648917345956,6.0,6.0,6.876560374576195,5.0,1.6677515345981597,3.1176659591675566,3.0,6.763680478320275,6.0,4.0,4.0,7.953089787574827,8.0,7.0044519486987475,5.0,1.5854175386225016,2.78699667017125,5.664233933202958,6.0,7.0,5.767362947763544,1.0,4.0,3.0,7.886770554563359,2.0,6.0,4.0,8.0,7.712242425041798,6.0,4.0,6.0,2.0,1.992828978082139,2.7594479939164365,4.0,6.261636232215509,7.0,3.0,1.0,3.6723601512706674,5.661688159104342,5.0,2.0,2.773697351169592,3.0,2.4179675269117986,7.0
217,102200,1.0,9.6041314293743,2.0,8.0,2.194263341289986,4.0,4.0,7.913585388073847,6.916574239276296,2.0,6.811538361745878,7.764384519665206,7.153241728410127,8.0,8.0,6.310584508510486,6.0,2.561271908852857,3.0,7.490837999151554,7.527166884764928,5.0,6.0745686502953316,8.687166866516206,6.540344384517883,6.629591519701378,6.675246455511001,2.0,1.2588109685885496,6.0,1.7808223916529586,2.0,5.815045592893401,5.0,2.0,1.149918502885377,4.0,6.721168012257188,9.524388514608415,3.0,7.50591464893493,5.7919188309164396,9.0,8.336701986122767,5.247952582672839,2.315985554362202,8.67909056726626,3.3288341155224135,2.0,8.0,2.4330767919038694,5.0,8.570220392430612,5.013627450955621,0.9574318987752729,5.053771276687696,1.1578236837279958,5.042425049434,9.0,5.0,4.0,5.435101666994753,9.094540164022959,6.0,5.959270117593071,5.0,7.0845959901644076,3.1022327302488852,8.0,8.0,7.0,5.0,3.906569684798371,5.225936109453487,1.0,5.149616958838219,3.0847754397536553,7.800276277138893,6.199698065240726,9.0,5.0,4.0,3.0,6.0,1.0,4.0,3.0,2.0,2.0,9.0,4.826914466709955,4.6066208319339745,3.5311094954394955,8.0,1.8239563763404236,0.47506661671365596,-0.061917149674412426,4.0,3.0,8.0
220,102203,8.0,0.06721303936505266,8.913931028740013,2.0,9.353923679210903,6.558715726840349,6.822219154254857,1.416645011351162,2.0,9.0,3.334318712138316,1.940056594533852,2.0,1.1010807784928098,1.0,2.0,4.0,7.0,7.0,3.2272929318922694,2.0,7.191041078076158,2.0,-0.9408994549499171,2.607417507293762,1.8353495827375683,1.9675521419276945,9.0,9.0,6.0,9.0,8.0,4.947914830014225,2.0,6.926359147821151,10.0,3.0,3.0,-0.3461208604027172,7.0,2.0516247243340677,3.0,0.08634974978232834,2.431186340057114,2.0,9.238722494283122,1.0,5.571819187458786,7.061405301077295,2.0,8.0,5.0,2.0,6.8343927467172465,8.966553547994113,3.0,9.0,4.768569920427497,1.362355046764405,6.071392505332449,7.0,2.0,2.0,5.8010895646515115,5.16942473142287,5.199176473449544,0.9946441767608756,6.651228726653055,1.938090753862773,1.0,4.045483152847404,5.042947169924422,3.774198432140742,3.4536742952324584,10.0,6.05566678319355,6.0,2.0,3.0,2.7528703893105178,7.629568620664864,7.438682888772216,6.0,4.0,8.327078377124346,4.0,7.0,8.0,9.501425437831724,0.08714534465202682,3.5541046350085526,2.1093368337286615,7.0,2.0,8.902227156946394,9.022163297988257,9.663953903696317,4.335415885928406,6.0,2.8570538312122324
221,102211,3.8746747769407417,5.0,7.0,4.360892033208579,6.0,5.0,4.270189592538457,4.1781143715599365,5.0,5.467670082561534,6.0,5.0,5.0,4.818735402991753,4.0,4.0,6.0,4.0,6.0,5.43079485227774,4.367815796236248,5.502083483388004,3.503042831592379,5.0,4.253188261468581,4.0,4.283247621791353,5.8613216032406426,4.078377279979134,5.0,4.0,4.385196450111434,5.128067309175214,4.201118913150666,3.0,4.0,4.662569655164522,5.043619244597817,4.0,4.0,4.798209851845976,5.0,5.0,5.532278742764051,5.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,6.244980121778034,5.0,3.0,4.1996320563521765,4.0,5.7747424260260924,5.769335197867574,4.075720739005705,3.495770064899834,6.0,6.0,5.0,5.089084483477327,3.6782599243172838,4.0,5.0,4.547453808935367,5.0,5.0,4.325076701036835,3.631270142968258,3.876754305322881,4.862386739427894,4.076893131366394,5.0,4.490627966747041,6.18720522293865,5.0,6.265806357059237,4.0408816753591195,5.0,4.2400210010891115,4.0,4.374208877230385,4.0,5.0,5.374732140304241,4.132531344080623,3.0,4.0,5.0,5.0,3.0445305254202233,3.405432781817144,3.9103242438017167,4.148102831796124,5.613213066445742
223,102219,8.0,1.7529754156948687,3.275193446933527,2.3185993470568764,3.969716120400166,5.215749782528643,6.0,5.0,3.344046156811181,7.0,4.0,1.9307622659573027,5.0,4.0,5.292136130521785,4.851450708369856,5.305230009239451,8.0,5.377338598671208,3.0,7.0,4.0,4.680727143428491,2.8815903343301486,5.3068461655223045,6.57064766914811,7.0,4.0,7.0,2.7854192815553875,7.0,7.0,4.0,8.0,6.731890168371331,8.818341460392038,7.568910428618354,2.0,6.795677476808243,6.0,3.5663254972159324,5.292830456087108,1.6412591773896612,1.8687657367433728,7.0,6.0,1.1549575710547597,6.0,6.044310978931556,3.9243124136050467,8.466567451779303,4.0,4.0,5.181232241738173,6.0,7.0,9.0,6.0,1.0,5.068932244265172,6.598632203146818,4.0,2.0,2.0,3.0287344736089374,6.15353420985613,5.535853115641976,8.74608752942759,3.0,1.7127995521977313,2.745343756221384,3.0,7.3463383678317555,4.0603382104613495,8.258008216607285,2.0,7.587326240065603,5.0,4.0,2.0,4.9502207705490475,6.553572668022629,5.0,4.0,8.437531935801406,7.457556148246966,8.106671120431331,6.6782770872848465,7.0,1.4796602496996634,6.562745987234895,6.012621813911363,6.370715290573266,3.0,6.620550236699628,8.798619088872847,9.0,6.0,7.709192383388952,3.0550477406755747
225,102238,8.0,1.0,8.0,1.9266738450905387,8.0,5.0,6.5250280340577556,1.9966068474728693,3.0,8.321301275206306,5.0,2.0,3.348577750350666,2.0,2.1408306924916083,2.971662287979651,5.0,7.0,7.0,3.0,3.0,5.0,3.0,1.49529148548739,4.0,4.0,4.0,7.0,7.0,3.514322030990469,7.654176321258804,7.0,4.321707678580929,5.0,6.460887329177024,8.0,5.0,3.0,1.0,6.49406066784456,3.0,3.0,1.0,2.0,4.915109720111248,8.228698882933225,1.0,5.747811529324444,8.0,3.0,7.485019748662053,5.619739655245806,3.0,6.117908775919297,7.743133963335836,3.799056194771139,9.0,3.0,1.0,6.0,6.0,4.0,2.0,4.0,4.585820909270378,5.520033948832244,2.0,7.603498910696167,3.078332774204527,2.0,3.0,4.752104807163518,5.0,3.035105093187383,9.28161069972827,5.0,6.0,2.265109114333137,4.139538778132554,2.0,6.00828907870778,7.0,4.878745425489401,5.0,8.51030513201391,7.0,7.0,7.0,8.0,1.0,4.699615055927848,3.0956522722640325,6.058750583886276,2.0,7.0,9.0,9.0,4.0,6.140403936569057,2.9070788553525513
